"","cell_index","PointNum","pos_x","pos_y","cell_Area","k10_mesmer","k15_mesmer","mesmer_full"
"2668",2668,"A1",1211.06748466258,605.476993865031,652,"B","Epithelial","Epithelial"
"2669",2669,"A1",1493.3820754717,605.75,424,"B","B","Epithelial"
"2670",2670,"A1",677.65306122449,606.591836734694,49,"B","Epithelial","Epithelial"
"2671",2671,"A1",1766.71052631579,606.845029239766,684,"Lymphatic","Lymphatic","Lymphatic"
"2672",2672,"A1",546.276507276507,608.255717255717,481,"B","Endothelial","Endothelial"
"2673",2673,"A1",917.568085106383,607.621276595745,470,"B","Epithelial","Epithelial"
"2674",2674,"A1",1396.17511520737,608.05069124424,434,"B","B","Epithelial"
"2675",2675,"A1",1741.28395061728,609.049382716049,81,"B","B","B"
"2676",2676,"A1",1851.67399267399,608.197802197802,273,"B","B","Lymphatic"
"2677",2677,"A1",2038.27508090615,608.797734627832,618,"B","B","B"
"2678",2678,"A1",731.93567251462,608.19298245614,171,"B","Epithelial","Epithelial"
"2679",2679,"A1",1620.26575342466,608.460273972603,365,"B","B","B"
"2680",2680,"A1",1162.81012658228,611.04746835443,316,"B","Epithelial","Epithelial"
"2681",2681,"A1",99.1532258064516,610.260752688172,372,"B","B","Lymphatic"
"2682",2682,"A1",135.376923076923,610.9,130,"Unresolvable","Unresolvable","M1"
"2683",2683,"A1",577.788177339901,610.660098522167,406,"B","Epithelial","Epithelial"
"2684",2684,"A1",1275.27735368957,610.905852417303,393,"B","B","B"
"2685",2685,"A1",1297.38181818182,610.836363636364,385,"B","B","B"
"2686",2686,"A1",1376.17892156863,610.328431372549,408,"B","B","B"
"2687",2687,"A1",1672.99684542587,610.763406940063,317,"B","B","B"
"2688",2688,"A1",1889.0998003992,615.067864271457,501,"B","B","Epithelial"
"2689",2689,"A1",2000.50694444444,610.211805555556,288,"B","B","Epithelial"
"2690",2690,"A1",187.993197278912,613.47619047619,588,"Endothelial","Endothelial","Endothelial"
"2691",2691,"A1",1521.5214953271,611.822429906542,535,"B","B","Epithelial"
"2692",2692,"A1",162.031390134529,614.264573991031,223,"B","B","Endothelial"
"2693",2693,"A1",252.820083682008,612.677824267782,239,"B","B","DC"
"2694",2694,"A1",271.36217948718,613.128205128205,312,"T","CD4","Treg"
"2695",2695,"A1",405.957957957958,612.741741741742,333,"B","Endothelial","B"
"2696",2696,"A1",875.188118811881,613.60396039604,202,"B","Endothelial","Endothelial"
"2697",2697,"A1",1564.08536585366,612.719512195122,328,"B","B","B"
"2698",2698,"A1",1690.52173913043,612.675889328063,253,"B","B","B"
"2699",2699,"A1",484.872483221477,613.959731543624,149,"B","B","B"
"2700",2700,"A1",815.495495495495,613.873873873874,333,"B","Endothelial","B"
"2701",2701,"A1",119.921383647799,615.268867924528,636,"B","B","M1"
"2702",2702,"A1",1479.53571428571,615.321428571429,196,"B","B","Epithelial"
"2703",2703,"A1",1547.0703125,615.005208333333,384,"B","B","B"
"2704",2704,"A1",1933.02385321101,615.370642201835,545,"B","B","DC"
"2705",2705,"A1",4.62686567164179,616.358208955224,134,"T","CD4","CD4"
"2706",2706,"A1",427.519774011299,617.5065913371,531,"B","Endothelial","B"
"2707",2707,"A1",891.753246753247,618.649350649351,616,"B","B","B"
"2708",2708,"A1",1439.20705882353,615.592941176471,425,"B","B","Epithelial"
"2709",2709,"A1",1577.80346820809,616.011560693642,173,"B","B","B"
"2710",2710,"A1",214.925690021231,616.543524416136,471,"B","Endothelial","Endothelial"
"2711",2711,"A1",1250.83513513514,616.848648648649,370,"B","B","B"
"2712",2712,"A1",1358.17525773196,618.100515463918,388,"B","B","B"
"2713",2713,"A1",1819.65762711864,617.277966101695,295,"Endothelial","Endothelial","Endothelial"
"2714",2714,"A1",146.826262626263,618.446464646465,495,"B","B","M1"
"2715",2715,"A1",387.15306122449,618.658163265306,196,"B","Endothelial","Endothelial"
"2716",2716,"A1",1424.94651162791,618.195348837209,430,"B","B","Epithelial"
"2717",2717,"A1",1655.10204081633,617.574344023324,343,"B","B","DC"
"2718",2718,"A1",1788.56808510638,616.653191489362,470,"B","B","B"
"2719",2719,"A1",1956.87096774194,618.118279569892,186,"B","B","CD4"
"2720",2720,"A1",459.327868852459,619.295081967213,122,"B","B","Lymphatic"
"2721",2721,"A1",666.521008403361,618.546218487395,119,"B","Epithelial","Epithelial"
"2722",2722,"A1",446.510460251046,620.497907949791,239,"B","Endothelial","Endothelial"
"2723",2723,"A1",499.36,618.937777777778,225,"B","B","B"
"2724",2724,"A1",796.265765765766,620.583333333333,444,"B","B","B"
"2725",2725,"A1",855.128644939966,621.032590051458,583,"B","Endothelial","B"
"2726",2726,"A1",1590.5,619.901515151515,132,"B","B","Epithelial"
"2727",2727,"A1",1910.99462365591,620.301075268817,186,"B","B","B"
"2728",2728,"A1",310.53471196455,620.34564254062,677,"B","Endothelial","Endothelial"
"2729",2729,"A1",359.706329113924,621.189873417722,395,"B","Endothelial","Endothelial"
"2730",2730,"A1",472.757668711656,620.911042944785,326,"B","Endothelial","B"
"2731",2731,"A1",1717.5763546798,620.581280788177,406,"B","B","B"
"2732",2732,"A1",1748.039408867,620.950738916256,203,"B","B","Lymphatic"
"2733",2733,"A1",1635.11494252874,622.141762452107,261,"B","B","B"
"2734",2734,"A1",1458.30154639175,622.752577319588,388,"B","B","Epithelial"
"2735",2735,"A1",78.3970893970894,624.565488565489,481,"B","B","Epithelial"
"2736",2736,"A1",774.820564516129,623.082661290323,496,"B","B","B"
"2737",2737,"A1",1869.52941176471,624.002450980392,408,"B","B","B"
"2738",2738,"A1",2026.6814159292,624.050147492625,339,"B","B","B"
"2739",2739,"A1",61.2272727272727,626.501893939394,528,"T","CD4","CD4"
"2740",2740,"A1",340.847422680412,625.845360824742,485,"B","Endothelial","B"
"2741",2741,"A1",517.107894736842,624.792105263158,380,"B","B","B"
"2742",2742,"A1",1504.11356466877,624.624605678233,317,"B","B","Epithelial"
"2743",2743,"A1",1840.54389721627,624.134903640257,467,"B","B","Lymphatic"
"2744",2744,"A1",1986.68199233716,624.793103448276,261,"B","B","Epithelial"
"2745",2745,"A1",1385.25882352941,625.388235294118,170,"B","B","Epithelial"
"2746",2746,"A1",1490.58503401361,626.163265306122,147,"B","B","Epithelial"
"2747",2747,"A1",1613.47368421053,625.650969529086,361,"B","B","B"
"2748",2748,"A1",236.636534839925,628.751412429379,531,"B","Endothelial","Endothelial"
"2749",2749,"A1",411.259668508287,627.558011049724,181,"B","Endothelial","Endothelial"
"2750",2750,"A1",1334.67768595041,627.625344352617,363,"B","B","B"
"2751",2751,"A1",1534.57915057915,626.629343629344,259,"B","B","B"
"2752",2752,"A1",282.767782426778,628.232217573222,478,"B","B","Epithelial"
"2753",2753,"A1",927.79809976247,628.216152019002,421,"B","Epithelial","Epithelial"
"2754",2754,"A1",1229.90613718412,627.574007220217,554,"B","Epithelial","Epithelial"
"2755",2755,"A1",1271.4987012987,627.781818181818,385,"B","B","Epithelial"
"2756",2756,"A1",1293.57943925234,628.1246105919,321,"B","Epithelial","Epithelial"
"2757",2757,"A1",1948.52755905512,628.40157480315,127,"T","CD4","CD4"
"2758",2758,"A1",1151.74015748032,628.057742782152,381,"B","Epithelial","Epithelial"
"2759",2759,"A1",1694.59144893112,629.358669833729,421,"B","B","B"
"2760",2760,"A1",1765.38837920489,629.08868501529,327,"B","B","B"
"2761",2761,"A1",109.604651162791,632.302325581395,43,"B","B","DC"
"2762",2762,"A1",378.083333333333,630.104166666667,48,"B","Endothelial","Endothelial"
"2763",2763,"A1",835.172147001934,630.471953578337,517,"B","Endothelial","Endothelial"
"2764",2764,"A1",941.84076433121,628.617834394904,157,"B","Epithelial","Epithelial"
"2765",2765,"A1",1180.75889328063,628.656126482213,506,"B","Epithelial","Epithelial"
"2766",2766,"A1",1856.56886227545,630.005988023952,167,"B","B","Lymphatic"
"2767",2767,"A1",1966.65682656827,630.025830258303,271,"T","CD8","CD8"
"2768",2768,"A1",41.8555729984301,631.135007849294,637,"Unresolvable","Unresolvable","M1"
"2769",2769,"A1",160.356,631.008,250,"B","B","B"
"2770",2770,"A1",257.466,631.562,500,"T","CD4","Treg"
"2771",2771,"A1",870.647368421053,631.415789473684,190,"B","B","B"
"2772",2772,"A1",1131.68571428571,630.685714285714,35,"B","Epithelial","Epithelial"
"2773",2773,"A1",1316.97807757167,631.156829679595,593,"B","B","Epithelial"
"2774",2774,"A1",1902.67826086957,631.586956521739,230,"B","B","B"
"2775",2775,"A1",547.166446499339,632.96036988111,757,"B","B","B"
"2776",2776,"A1",905.48427672956,631.421383647799,318,"B","B","Epithelial"
"2777",2777,"A1",1800.17980295567,631.770935960591,406,"B","B","B"
"2778",2778,"A1",1478.39194139194,632.78021978022,273,"B","B","Epithelial"
"2779",2779,"A1",1670.09168443497,632.424307036247,469,"B","B","B"
"2780",2780,"A1",1736.18289786223,634.665083135392,421,"B","Endothelial","Endothelial"
"2781",2781,"A1",177.96170212766,634.978723404255,235,"Neutrophil","Neutrophil","Neutrophil"
"2782",2782,"A1",207.592207792208,634.490909090909,385,"T","CD4","CD4"
"2783",2783,"A1",488.592741935484,634.778225806452,248,"B","B","B"
"2784",2784,"A1",813.273234200743,634.323420074349,538,"B","Endothelial","B"
"2785",2785,"A1",1407.3564993565,634.563706563707,777,"B","B","Epithelial"
"2786",2786,"A1",1551.64347826087,634.660869565217,345,"B","B","Epithelial"
"2787",2787,"A1",1644.86842105263,635.087719298246,342,"B","Endothelial","B"
"2788",2788,"A1",18.8929068150209,634.632823365786,719,"Lymphatic","Lymphatic","Lymphatic"
"2789",2789,"A1",394.798143851508,635.354988399072,431,"B","Endothelial","Endothelial"
"2790",2790,"A1",462.602510460251,636.355648535565,239,"B","Endothelial","Endothelial"
"2791",2791,"A1",1582.5816091954,636.418390804598,435,"B","B","B"
"2792",2792,"A1",1713.49612403101,636.116279069767,258,"B","B","B"
"2793",2793,"A1",1815.85098039216,634.996078431373,255,"B","B","B"
"2794",2794,"A1",1998.90928270042,635.795358649789,474,"B","B","Epithelial"
"2795",2795,"A1",129.242214532872,636.238754325259,289,"B","B","M1"
"2796",2796,"A1",4.64383561643836,638.904109589041,146,"B","B","Lymphatic"
"2797",2797,"A1",92.335952848723,637.941060903733,509,"B","B","M1"
"2798",2798,"A1",193.431428571429,637.231428571429,350,"Endothelial","Endothelial","Endothelial"
"2799",2799,"A1",344.631578947368,639.789473684211,19,"B","Endothelial","B"
"2800",2800,"A1",1927.98339483395,637.341328413284,542,"B","B","B"
"2801",2801,"A1",1455.12456747405,639.519031141868,289,"B","B","B"
"2802",2802,"A1",1523.8007518797,638.864661654135,266,"B","B","B"
"2803",2803,"A1",1260.38403990025,639.738154613466,401,"B","B","Epithelial"
"2804",2804,"A1",1511.40425531915,639.393617021277,94,"B","B","Epithelial"
"2805",2805,"A1",1606.52,639.908,250,"Unresolvable","Unresolvable","DC"
"2806",2806,"A1",1887.32061068702,639.641221374046,262,"B","B","B"
"2807",2807,"A1",1978.84897959184,639.661224489796,245,"T","CD4","Treg"
"2808",2808,"A1",435.182186234818,641.336032388664,741,"B","Endothelial","B"
"2809",2809,"A1",754.117296222664,642.477137176938,503,"Neutrophil","Neutrophil","Neutrophil"
"2810",2810,"A1",2021.4188034188,641.008547008547,468,"B","B","B"
"2811",2811,"A1",140.693641618497,642.138728323699,173,"B","B","B"
"2812",2812,"A1",795.255319148936,641.90780141844,141,"B","Endothelial","B"
"2813",2813,"A1",359.662198391421,643.345844504021,373,"B","Endothelial","Endothelial"
"2814",2814,"A1",518.278504672897,642.947663551402,535,"B","Endothelial","B"
"2815",2815,"A1",1775.69932432432,641.746621621622,296,"B","B","B"
"2816",2816,"A1",1830.24739583333,642.986979166667,384,"B","B","Lymphatic"
"2817",2817,"A1",862.009404388715,643.247648902821,319,"B","Endothelial","B"
"2818",2818,"A1",916.18023255814,642.779069767442,172,"B","Epithelial","Epithelial"
"2819",2819,"A1",1355.58080194411,642.692588092345,823,"B","B","B"
"2820",2820,"A1",1301.84802431611,645.018237082067,329,"B","Epithelial","Epithelial"
"2821",2821,"A1",1627.55723542117,645.200863930885,463,"B","B","B"
"2822",2822,"A1",1190.625,645.258928571429,112,"B","Epithelial","Epithelial"
"2823",2823,"A1",1685.78877005348,646.254010695187,374,"B","B","B"
"2824",2824,"A1",2040.76498800959,645.153477218225,417,"B","B","B"
"2825",2825,"A1",476.177111716621,646.732970027248,367,"B","B","Endothelial"
"2826",2826,"A1",1498.32805429864,647.481900452489,442,"B","B","Epithelial"
"2827",2827,"A1",1953.80204081633,646.828571428571,490,"T","CD8","CD8"
"2828",2828,"A1",158.452991452991,648.155982905983,468,"B","B","B"
"2829",2829,"A1",654.727819548872,647.697744360902,665,"B","Endothelial","Endothelial"
"2830",2830,"A1",779.740663900415,648.184647302905,482,"B","Endothelial","Endothelial"
"2831",2831,"A1",1421.61403508772,648.30701754386,114,"B","B","Epithelial"
"2832",2832,"A1",1754.95901639344,647.374316939891,366,"B","B","B"
"2833",2833,"A1",331.691411935953,648.410480349345,687,"B","B","Epithelial"
"2834",2834,"A1",883.503006012024,647.783567134269,499,"B","B","B"
"2835",2835,"A1",1383.18461538462,648.964102564103,195,"B","B","Epithelial"
"2836",2836,"A1",1468.68571428571,648.185714285714,280,"B","B","Epithelial"
"2837",2837,"A1",253.14606741573,649.752808988764,178,"B","B","B"
"2838",2838,"A1",268.79203539823,649.358407079646,226,"B","B","Epithelial"
"2839",2839,"A1",1222.74468085106,651.817021276596,235,"B","B","Epithelial"
"2840",2840,"A1",1868.60510510511,650.249249249249,666,"B","B","Lymphatic"
"2841",2841,"A1",411.9375,651.426470588235,272,"B","Endothelial","Endothelial"
"2842",2842,"A1",1810.28205128205,650.702564102564,195,"B","B","B"
"2843",2843,"A1",493.516320474777,651.302670623145,337,"B","B","B"
"2844",2844,"A1",1657.50313152401,651.507306889353,479,"B","B","B"
"2845",2845,"A1",1726.12359550562,652.27808988764,356,"B","B","Lymphatic"
"2846",2846,"A1",1743.37837837838,653.040540540541,74,"B","B","B"
"2847",2847,"A1",679.679577464789,655.989436619718,284,"Neutrophil","Neutrophil","Neutrophil"
"2848",2848,"A1",901.353951890034,653.010309278351,291,"B","B","Epithelial"
"2849",2849,"A1",1072.54876033058,653.186776859504,605,"B","B","Epithelial"
"2850",2850,"A1",1242.20670391061,653.135940409683,537,"B","B","Epithelial"
"2851",2851,"A1",1534.66995073892,653.073891625616,203,"B","B","Epithelial"
"2852",2852,"A1",1705.275,653.2375,320,"B","B","B"
"2853",2853,"A1",1934.10326086957,653.652173913043,184,"B","B","CD4"
"2854",2854,"A1",1334.93630573248,654.210191082803,157,"B","Endothelial","Endothelial"
"2855",2855,"A1",1549.356545961,654.1643454039,359,"B","B","Epithelial"
"2856",2856,"A1",1570.79577464789,654.31455399061,426,"B","B","B"
"2857",2857,"A1",1599.71134020619,654.149484536082,388,"B","B","Epithelial"
"2858",2858,"A1",1790.56747404844,657.192041522491,578,"B","B","B"
"2859",2859,"A1",110.996183206107,653.950381679389,524,"B","B","Lymphatic"
"2860",2860,"A1",234.552106430155,655.321507760532,451,"B","B","M1"
"2861",2861,"A1",1903.38748137109,655.138599105812,671,"B","B","B"
"2862",2862,"A1",187.740124740125,655.43659043659,481,"T","CD4","CD4"
"2863",2863,"A1",454.663019693654,655.71772428884,457,"B","Endothelial","Endothelial"
"2864",2864,"A1",1481.50961538462,656.576923076923,208,"B","B","B"
"2865",2865,"A1",40.2920892494929,656.330628803245,493,"B","B","Lymphatic"
"2866",2866,"A1",73.1884816753927,657.476439790576,573,"B","B","M1"
"2867",2867,"A1",1768.32692307692,657.262820512821,156,"B","B","B"
"2868",2868,"A1",2006.95537525355,656.14401622718,493,"B","B","B"
"2869",2869,"A1",367.056603773585,658.509433962264,318,"B","Endothelial","Endothelial"
"2870",2870,"A1",582.073076923077,658.205769230769,520,"B","B","Epithelial"
"2871",2871,"A1",597.835616438356,658.424657534247,73,"B","Epithelial","Epithelial"
"2872",2872,"A1",1273.94413407821,656.882681564246,537,"B","B","Epithelial"
"2873",2873,"A1",1436.25,659.214583333333,480,"B","B","B"
"2874",2874,"A1",1140.93220338983,658.919491525424,236,"B","Epithelial","Epithelial"
"2875",2875,"A1",1838.03225806452,658.749103942652,279,"B","Endothelial","Endothelial"
"2876",2876,"A1",1977.20997920998,659.097713097713,481,"B","B","B"
"2877",2877,"A1",762.096,660.312,125,"B","B","Epithelial"
"2878",2878,"A1",1322.17118997912,660.457202505219,479,"B","B","B"
"2879",2879,"A1",1516.60846560847,659.973544973545,378,"B","B","Epithelial"
"2880",2880,"A1",312.069230769231,661.103846153846,260,"B","Epithelial","Epithelial"
"2881",2881,"A1",537.111553784861,660.92828685259,251,"B","Endothelial","Endothelial"
"2882",2882,"A1",559.456766917293,660.550751879699,532,"B","Endothelial","Endothelial"
"2883",2883,"A1",1210.28961748634,661.792349726776,183,"B","B","Epithelial"
"2884",2884,"A1",1460.03977272727,661.605113636364,352,"B","B","B"
"2885",2885,"A1",297.771894093686,662.254582484725,491,"B","Epithelial","Epithelial"
"2886",2886,"A1",627.486486486486,662.738738738739,111,"B","Epithelial","Epithelial"
"2887",2887,"A1",1163.81972265023,662.927580893683,649,"B","Epithelial","Epithelial"
"2888",2888,"A1",1961.60317460317,662,63,"B","B","Lymphatic"
"2889",2889,"A1",95.3736263736264,663.307692307692,364,"B","B","Epithelial"
"2890",2890,"A1",857.510869565217,657.255434782609,552,"B","Endothelial","Endothelial"
"2891",2891,"A1",2027.1149068323,662.757763975155,322,"B","B","B"
"2892",2892,"A1",129.725255972696,663.100682593857,586,"B","Endothelial","Endothelial"
"2893",2893,"A1",509.70351758794,663.951423785595,597,"B","Endothelial","B"
"2894",2894,"A1",816.860927152318,663.490066225166,453,"B","Endothelial","B"
"2895",2895,"A1",837.553333333333,662.266666666667,600,"B","Endothelial","B"
"2896",2896,"A1",931.039867109635,664.441860465116,301,"B","Epithelial","Epithelial"
"2897",2897,"A1",1402.60560344828,664.523706896552,464,"B","B","Epithelial"
"2898",2898,"A1",1586.12714776632,664.381443298969,291,"B","B","Epithelial"
"2899",2899,"A1",1623.29925187032,663.927680798005,401,"B","B","B"
"2900",2900,"A1",162.119047619048,664.384920634921,252,"B","B","B"
"2901",2901,"A1",1380.75319926874,665.855575868373,547,"B","B","B"
"2902",2902,"A1",1737.88709677419,665.430107526882,186,"B","B","Lymphatic"
"2903",2903,"A1",254.636363636364,665.363636363636,418,"B","B","Endothelial"
"2904",2904,"A1",743.976394849785,666.976394849785,466,"Neutrophil","Neutrophil","Neutrophil"
"2905",2905,"A1",1417.48387096774,665.354838709677,31,"B","B","B"
"2906",2906,"A1",423.728527607362,667.449386503067,652,"B","Endothelial","Endothelial"
"2907",2907,"A1",1504.93034825871,669.935323383085,201,"B","B","Epithelial"
"2908",2908,"A1",1814.45227272727,667.122727272727,440,"B","B","B"
"2909",2909,"A1",5.62941176470588,668.782352941176,340,"Lymphatic","Lymphatic","Lymphatic"
"2910",2910,"A1",176.758503401361,667.71768707483,294,"B","B","B"
"2911",2911,"A1",477.689189189189,668.108108108108,296,"B","Endothelial","B"
"2912",2912,"A1",786.021276595745,669.18085106383,94,"B","Endothelial","Endothelial"
"2913",2913,"A1",1682.34598214286,668.119419642857,896,"B","B","B"
"2914",2914,"A1",1713.52901023891,668.058020477816,293,"B","B","Lymphatic"
"2915",2915,"A1",18.9099099099099,668.97972972973,444,"T","CD4","Treg"
"2916",2916,"A1",691.292349726776,669.915300546448,366,"Neutrophil","Neutrophil","Neutrophil"
"2917",2917,"A1",1556.53846153846,669.204013377926,299,"B","B","Epithelial"
