"","Well","cellID","pos_x","pos_y","cell_Area","k10_whole","k15_whole","CX2_full"
"4534","A01",4566,292,784,826,"B","B","Endothelial"
"4535","A01",4567,1088,1364,359,"Neutrophil","Neutrophil","Neutrophil"
"4536","A01",4568,907,925,238,"Neutrophil","Neutrophil","Neutrophil"
"4537","A01",4569,1885,832,743,"B","B","B"
"4538","A01",4570,1596,1424,798,"B","B","B"
"4539","A01",4571,1683,1222,552,"B","B","B"
"4540","A01",4572,360,1217,796,"Endothelial","Endothelial","Endothelial"
"4541","A01",4573,1437,1635,341,"B","B","M1"
"4542","A01",4574,652,213,366,"B","B","B"
"4543","A01",4575,1024,751,1117,"B","B","Endothelial"
"4544","A01",4576,1191,1559,1029,"B","B","Neutrophil"
"4545","A01",4577,650,1880,755,"Neutrophil","Neutrophil","Neutrophil"
"4546","A01",4578,495,408,495,"B","B","CD4"
"4547","A01",4579,1005,121,585,"B","B","B"
"4548","A01",4580,1601,1446,539,"B","B","B"
"4549","A01",4581,586,441,784,"B","B","Epithelial"
"4550","A01",4582,747,439,742,"B","B","Epithelial"
"4551","A01",4583,1679,205,341,"B","B","Epithelial"
"4552","A01",4584,1363,1108,660,"B","B","B"
"4553","A01",4585,1405,1686,656,"B","B","Epithelial"
"4554","A01",4586,452,1250,396,"Neutrophil","Neutrophil","Neutrophil"
"4555","A01",4587,1537,1171,234,"B","B","CD4"
"4556","A01",4588,92,251,615,"B","B","M1"
"4557","A01",4589,1840,1635,1115,"Epithelial","Epithelial","Epithelial"
"4558","A01",4590,1959,1316,549,"B","B","B"
"4559","A01",4591,822,742,833,"B","B","Endothelial"
"4560","A01",4592,1469,448,328,"B","B","Epithelial"
"4561","A01",4593,1517,1642,590,"B","B","B"
"4562","A01",4594,564,1789,782,"B","B","B"
"4563","A01",4595,1338,288,602,"Epithelial","Epithelial","Epithelial"
"4564","A01",4596,1677,525,436,"B","B","B"
"4565","A01",4597,542,110,740,"B","B","Epithelial"
"4566","A01",4598,1346,1650,480,"B","B","B"
"4567","A01",4599,1612,433,554,"B","B","B"
"4568","A01",4600,1327,576,519,"B","B","B"
"4569","A01",4601,988,1830,608,"Unresolvable","Unresolvable","M1"
"4570","A01",4602,1223,2014,710,"B","B","Epithelial"
"4571","A01",4603,1625,413,467,"B","B","CD4"
"4572","A01",4604,247,1536,447,"B","B","B"
"4573","A01",4605,239,208,723,"B","B","Epithelial"
"4574","A01",4606,1705,555,539,"B","B","B"
"4575","A01",4607,1813,1138,929,"Epithelial","Epithelial","Epithelial"
"4576","A01",4608,1677,1671,486,"B","B","B"
"4577","A01",4609,305,1637,687,"B","B","B"
"4578","A01",4610,296,1546,341,"B","B","B"
"4579","A01",4611,2026,727,270,"B","B","B"
"4580","A01",4612,1486,37,935,"B","B","Epithelial"
"4581","A01",4613,1152,859,474,"B","B","B"
"4582","A01",4614,456,1683,367,"B","B","B"
"4583","A01",4615,762,1720,762,"B","Lymphatic","Lymphatic"
"4584","A01",4616,817,693,292,"B","B","B"
"4585","A01",4617,1555,2015,364,"Neutrophil","Neutrophil","Neutrophil"
"4586","A01",4618,437,1166,703,"T","CD8","CD8"
"4587","A01",4619,70,1939,650,"B","B","M1"
"4588","A01",4620,1662,273,390,"B","B","Epithelial"
"4589","A01",4621,1985,757,450,"B","B","B"
"4590","A01",4622,1033,1261,1858,"B","B","Neutrophil"
"4591","A01",4623,221,1653,381,"B","B","B"
"4592","A01",4624,1126,1892,580,"B","B","Neutrophil"
"4593","A01",4625,506,311,729,"B","B","B"
"4594","A01",4626,578,344,1199,"B","B","Endothelial"
"4595","A01",4627,1295,185,378,"B","B","Epithelial"
"4596","A01",4628,310,1125,671,"B","B","B"
"4597","A01",4629,434,449,502,"B","Lymphatic","Lymphatic"
"4598","A01",4630,178,1363,309,"B","B","B"
"4599","A01",4631,239,1392,516,"B","B","CD4"
"4600","A01",4632,26,372,750,"B","B","B"
"4601","A01",4633,2031,168,589,"B","B","B"
"4602","A01",4634,1293,712,368,"B","B","B"
"4603","A01",4635,1227,1708,545,"Neutrophil","Neutrophil","Neutrophil"
"4604","A01",4636,545,1730,567,"B","B","B"
"4605","A01",4637,1082,1717,643,"B","B","Epithelial"
"4606","A01",4638,828,301,424,"B","B","B"
"4607","A01",4639,813,1338,599,"B","B","B"
"4608","A01",4640,94,637,655,"B","B","B"
"4609","A01",4641,465,521,643,"B","CD4","CD4"
"4610","A01",4642,978,1768,615,"B","Lymphatic","Lymphatic"
"4611","A01",4643,1928,348,436,"B","B","B"
"4612","A01",4644,1528,133,528,"B","B","Epithelial"
"4613","A01",4645,482,1004,375,"Neutrophil","Neutrophil","Neutrophil"
"4614","A01",4646,303,1834,532,"B","B","B"
"4615","A01",4647,356,964,305,"Neutrophil","Neutrophil","Neutrophil"
"4616","A01",4648,1491,1170,426,"B","B","DC"
"4617","A01",4649,837,2009,385,"B","Lymphatic","Lymphatic"
"4618","A01",4650,119,28,567,"B","B","B"
"4619","A01",4651,1611,191,457,"B","B","Epithelial"
"4620","A01",4652,158,503,446,"B","CD4","CD4"
"4621","A01",4653,203,1185,860,"B","Lymphatic","Lymphatic"
"4622","A01",4654,1558,794,652,"B","B","B"
"4623","A01",4655,930,1790,480,"B","Lymphatic","Lymphatic"
"4624","A01",4656,272,1149,628,"B","B","Epithelial"
"4625","A01",4657,1356,1622,432,"B","B","B"
"4626","A01",4658,250,1647,383,"B","B","B"
"4627","A01",4659,648,1443,770,"B","B","B"
"4628","A01",4660,1669,632,485,"B","B","B"
"4629","A01",4661,1324,221,771,"B","B","Epithelial"
"4630","A01",4662,1757,1140,851,"Epithelial","Epithelial","Epithelial"
"4631","A01",4663,1536,453,520,"B","B","B"
"4632","A01",4664,1786,1994,599,"B","B","B"
"4633","A01",4665,1725,1274,596,"B","B","Epithelial"
"4634","A01",4666,2023,742,415,"B","B","B"
"4635","A01",4667,1508,588,729,"B","B","Epithelial"
"4636","A01",4668,1527,1225,820,"B","B","B"
"4637","A01",4669,456,679,815,"B","B","Endothelial"
"4638","A01",4670,434,640,822,"B","B","B"
"4639","A01",4671,1096,1276,444,"B","B","Endothelial"
"4640","A01",4672,1825,578,766,"Endothelial","Endothelial","Endothelial"
"4641","A01",4673,1571,1038,702,"B","B","B"
"4642","A01",4674,1003,1982,486,"B","Lymphatic","Lymphatic"
"4643","A01",4675,228,1577,408,"B","CD4","CD4"
"4644","A01",4676,270,1754,550,"B","B","B"
"4645","A01",4677,1066,1783,608,"B","B","DC"
"4646","A01",4678,1802,172,246,"B","B","Epithelial"
"4647","A01",4679,264,713,452,"B","B","B"
"4648","A01",4680,562,273,615,"B","B","Epithelial"
"4649","A01",4681,429,474,411,"B","Lymphatic","Lymphatic"
"4650","A01",4682,1159,1538,470,"Neutrophil","Neutrophil","Neutrophil"
"4651","A01",4683,1024,1436,466,"Epithelial","Epithelial","Neutrophil"
"4652","A01",4684,574,970,209,"Neutrophil","Neutrophil","Neutrophil"
"4653","A01",4685,196,1146,635,"B","B","B"
"4654","A01",4686,1907,1505,1676,"Epithelial","Epithelial","Epithelial"
"4655","A01",4687,242,1999,210,"B","B","B"
"4656","A01",4688,2011,512,443,"B","Lymphatic","Lymphatic"
"4657","A01",4689,1425,1006,334,"B","B","B"
"4658","A01",4690,1427,494,430,"B","B","Epithelial"
"4659","A01",4691,289,1326,469,"B","B","B"
"4660","A01",4692,1516,35,360,"B","B","B"
"4661","A01",4693,1199,1455,616,"B","B","B"
"4662","A01",4694,1462,52,688,"B","B","B"
"4663","A01",4695,1377,91,383,"B","B","M1"
"4664","A01",4696,1664,452,746,"B","B","B"
"4665","A01",4697,962,148,632,"B","B","B"
"4666","A01",4698,1380,1593,438,"B","B","B"
"4667","A01",4699,998,745,1025,"B","B","Neutrophil"
"4668","A01",4700,211,1514,419,"B","B","B"
"4669","A01",4701,1233,57,762,"B","B","Endothelial"
"4670","A01",4702,1799,715,628,"B","B","B"
"4671","A01",4703,1594,535,251,"B","B","Epithelial"
"4672","A01",4704,1720,885,513,"B","B","B"
"4673","A01",4705,1333,1111,585,"B","B","B"
"4674","A01",4706,1516,758,516,"B","B","B"
"4675","A01",4707,397,1621,385,"B","B","B"
"4676","A01",4708,1199,1524,1008,"B","B","B"
"4677","A01",4709,863,540,590,"B","B","B"
"4678","A01",4710,2022,1294,368,"B","B","B"
"4679","A01",4711,1167,818,495,"B","B","Endothelial"
"4680","A01",4712,1183,225,770,"B","B","Epithelial"
"4681","A01",4713,769,1748,417,"B","Lymphatic","Lymphatic"
"4682","A01",4714,1870,1609,899,"B","B","B"
"4683","A01",4715,952,1530,730,"B","B","B"
"4684","A01",4716,1770,1691,279,"Neutrophil","Neutrophil","Neutrophil"
"4685","A01",4717,789,50,737,"B","Lymphatic","Lymphatic"
"4686","A01",4718,224,42,238,"B","B","CD4"
"4687","A01",4719,1518,1985,362,"Neutrophil","Neutrophil","Neutrophil"
"4688","A01",4720,978,392,860,"B","B","B"
"4689","A01",4721,1592,260,615,"B","B","Epithelial"
"4690","A01",4722,628,1616,447,"B","Lymphatic","Lymphatic"
"4691","A01",4723,764,1985,597,"B","B","B"
"4692","A01",4724,1206,1628,357,"Neutrophil","Neutrophil","Neutrophil"
"4693","A01",4725,54,951,402,"Neutrophil","Neutrophil","Neutrophil"
"4694","A01",4726,295,24,401,"B","Lymphatic","Lymphatic"
"4695","A01",4727,1969,1935,858,"T","CD4","Treg"
"4696","A01",4728,209,966,687,"M2","M2","M2"
"4697","A01",4729,1993,1166,697,"B","B","B"
"4698","A01",4730,1982,1233,464,"Neutrophil","Neutrophil","Neutrophil"
"4699","A01",4731,1052,752,721,"B","B","Endothelial"
"4700","A01",4732,485,1274,416,"Neutrophil","Neutrophil","Neutrophil"
"4701","A01",4733,1296,1800,1036,"Epithelial","Epithelial","Neutrophil"
"4702","A01",4734,1971,1412,636,"Epithelial","Epithelial","Epithelial"
"4703","A01",4735,1150,1825,359,"B","B","Endothelial"
"4704","A01",4736,320,1002,1074,"B","B","Endothelial"
"4705","A01",4737,1894,526,281,"B","Lymphatic","Lymphatic"
"4706","A01",4738,807,1273,884,"Epithelial","Epithelial","Epithelial"
"4707","A01",4739,684,25,341,"B","B","B"
"4708","A01",4740,12,1964,376,"B","B","CD4"
"4709","A01",4741,694,1597,451,"Unresolvable","Unresolvable","M1"
"4710","A01",4742,813,1809,696,"B","B","Epithelial"
"4711","A01",4743,1920,195,487,"B","B","CD4"
"4712","A01",4744,1304,1290,450,"B","B","B"
"4713","A01",4745,1379,1087,593,"B","B","B"
"4714","A01",4746,1110,270,679,"B","B","Epithelial"
"4715","A01",4747,12,1240,197,"Unresolvable","Unresolvable","M1"
"4716","A01",4748,17,1516,349,"B","B","B"
"4717","A01",4749,308,1558,479,"B","B","B"
"4718","A01",4750,1284,410,1005,"B","B","Epithelial"
"4719","A01",4751,422,412,416,"B","Lymphatic","Lymphatic"
"4720","A01",4752,1899,407,537,"B","B","B"
"4721","A01",4753,1610,626,496,"B","B","B"
"4722","A01",4754,1052,925,983,"Epithelial","Epithelial","Neutrophil"
"4723","A01",4755,1995,1105,476,"B","B","B"
"4724","A01",4756,572,155,340,"B","B","B"
"4725","A01",4757,84,1645,378,"B","B","B"
"4726","A01",4758,1761,52,422,"B","B","B"
"4727","A01",4759,1986,1570,655,"B","B","B"
"4728","A01",4760,615,1385,564,"Endothelial","Endothelial","B"
"4729","A01",4761,867,464,828,"B","B","B"
"4730","A01",4762,514,568,569,"B","B","B"
"4731","A01",4763,186,2011,542,"B","B","B"
"4732","A01",4764,448,338,418,"B","Lymphatic","Lymphatic"
"4733","A01",4765,1162,1948,763,"B","B","Epithelial"
"4734","A01",4766,421,208,497,"B","Lymphatic","Lymphatic"
"4735","A01",4767,1823,87,458,"B","B","B"
"4736","A01",4768,1214,546,508,"Epithelial","Epithelial","Epithelial"
"4737","A01",4769,751,86,866,"B","B","B"
"4738","A01",4770,1985,532,607,"B","Lymphatic","Lymphatic"
"4739","A01",4771,39,1013,513,"B","B","B"
"4740","A01",4772,1593,619,260,"B","B","Epithelial"
"4741","A01",4773,587,1261,807,"B","B","B"
"4742","A01",4774,431,1965,326,"B","B","B"
"4743","A01",4775,1268,1454,675,"B","B","B"
"4744","A01",4776,269,896,1160,"B","B","Endothelial"
"4745","A01",4777,1552,1718,513,"B","B","B"
"4746","A01",4778,549,631,886,"B","B","B"
"4747","A01",4779,1580,138,429,"B","B","Epithelial"
"4748","A01",4780,1437,12,375,"B","B","B"
"4749","A01",4781,32,738,790,"T","CD4","Treg"
"4750","A01",4782,532,242,387,"B","B","B"
"4751","A01",4783,1521,718,450,"B","B","B"
"4752","A01",4784,58,1208,418,"B","B","B"
"4753","A01",4785,286,501,879,"B","B","Endothelial"
"4754","A01",4786,1418,183,614,"B","B","Epithelial"
"4755","A01",4787,931,951,518,"Neutrophil","Neutrophil","Neutrophil"
"4756","A01",4788,744,1483,442,"B","B","Epithelial"
"4757","A01",4789,1381,1697,484,"B","B","B"
"4758","A01",4790,299,1966,253,"B","B","CD4"
"4759","A01",4791,145,975,686,"B","B","B"
"4760","A01",4792,151,1001,925,"T","CD4","CD4"
"4761","A01",4793,825,455,570,"B","B","Epithelial"
"4762","A01",4794,1735,448,590,"B","B","B"
"4763","A01",4795,1555,443,534,"B","B","Epithelial"
"4764","A01",4796,216,1128,541,"B","B","M1"
"4765","A01",4797,1609,1521,495,"T","CD4","Treg"
"4766","A01",4798,1759,1412,402,"B","B","B"
"4767","A01",4799,2027,1617,338,"B","B","B"
"4768","A01",4800,166,725,429,"B","B","Endothelial"
"4769","A01",4801,720,1193,561,"Epithelial","Epithelial","Epithelial"
"4770","A01",4802,310,838,667,"B","B","Epithelial"
"4771","A01",4803,733,753,1145,"Neutrophil","Neutrophil","Neutrophil"
"4772","A01",4804,88,1492,409,"B","B","B"
"4773","A01",4805,1200,289,480,"Epithelial","Epithelial","Epithelial"
"4774","A01",4806,1997,308,445,"B","B","B"
"4775","A01",4807,1012,1531,585,"B","B","B"
"4776","A01",4808,1034,504,763,"Epithelial","Epithelial","Epithelial"
"4777","A01",4809,204,1571,534,"B","B","B"
"4778","A01",4810,1529,156,501,"B","B","B"
"4779","A01",4811,129,1388,583,"B","B","B"
"4780","A01",4812,1891,386,521,"B","B","B"
"4781","A01",4813,664,200,472,"B","B","B"
"4782","A01",4814,889,1211,491,"Neutrophil","Neutrophil","Neutrophil"
"4783","A01",4815,133,747,763,"B","Lymphatic","Lymphatic"
"4784","A01",4816,1670,806,519,"B","B","B"
"4785","A01",4817,344,333,457,"B","B","B"
"4786","A01",4818,1189,597,803,"Epithelial","Epithelial","Epithelial"
"4787","A01",4819,1212,376,501,"B","B","Epithelial"
"4788","A01",4820,1384,1270,582,"B","B","Epithelial"
"4789","A01",4821,626,1516,563,"B","B","B"
"4790","A01",4822,1902,1545,978,"B","B","Epithelial"
"4791","A01",4823,1392,367,779,"B","B","Epithelial"
"4792","A01",4824,1019,266,831,"Epithelial","Epithelial","Epithelial"
"4793","A01",4825,1179,722,551,"B","B","B"
"4794","A01",4826,1889,725,401,"B","B","B"
"4795","A01",4827,1640,1386,497,"Unresolvable","Unresolvable","M1"
"4796","A01",4828,1615,1760,507,"Epithelial","Epithelial","Neutrophil"
"4797","A01",4829,57,1486,355,"Unresolvable","Unresolvable","M1"
"4798","A01",4830,1533,974,830,"B","B","B"
"4799","A01",4831,136,1204,556,"B","B","B"
"4800","A01",4832,238,590,713,"B","Lymphatic","Lymphatic"
"4801","A01",4833,1754,973,442,"Neutrophil","Neutrophil","Neutrophil"
"4802","A01",4834,689,1438,413,"B","B","B"
"4803","A01",4835,459,1428,375,"T","CD4","CD8"
"4804","A01",4836,1247,617,520,"B","B","Epithelial"
"4805","A01",4837,1861,1579,1283,"B","B","Epithelial"
"4806","A01",4838,682,777,647,"Neutrophil","Neutrophil","Neutrophil"
"4807","A01",4839,1700,124,318,"B","B","B"
"4808","A01",4840,1777,1271,789,"B","B","Epithelial"
"4809","A01",4841,1866,1537,2096,"Epithelial","Epithelial","Epithelial"
"4810","A01",4842,670,1637,503,"B","Lymphatic","Lymphatic"
"4811","A01",4843,996,294,560,"B","B","Epithelial"
"4812","A01",4844,371,1858,293,"B","B","B"
"4813","A01",4845,1651,1351,418,"B","B","B"
"4814","A01",4846,254,166,504,"B","B","CD4"
"4815","A01",4847,340,293,485,"B","B","Epithelial"
"4816","A01",4848,253,1187,472,"B","Lymphatic","Lymphatic"
"4817","A01",4849,1024,475,723,"B","B","B"
"4818","A01",4850,1577,617,233,"B","B","B"
"4819","A01",4851,1275,745,1001,"Epithelial","Epithelial","Epithelial"
"4820","A01",4852,449,507,343,"B","Lymphatic","Lymphatic"
"4821","A01",4853,309,1170,612,"B","Lymphatic","Lymphatic"
"4822","A01",4854,1756,1923,735,"B","B","B"
"4823","A01",4855,1540,1576,512,"B","B","B"
"4824","A01",4856,1628,1656,421,"B","B","B"
"4825","A01",4857,1781,496,731,"B","Lymphatic","Lymphatic"
"4826","A01",4858,1068,2017,657,"Unresolvable","Unresolvable","M1"
"4827","A01",4859,994,42,430,"B","B","B"
"4828","A01",4860,1503,1150,536,"B","B","M1"
"4829","A01",4861,1927,51,780,"B","B","B"
"4830","A01",4862,824,369,459,"B","B","Epithelial"
"4831","A01",4863,1525,542,521,"B","B","B"
"4832","A01",4864,496,1844,313,"B","B","B"
"4833","A01",4865,1312,756,715,"B","B","Epithelial"
"4834","A01",4866,494,160,408,"B","B","B"
"4835","A01",4867,696,1391,384,"T","CD4","CD8"
"4836","A01",4868,1531,1625,593,"B","B","Epithelial"
"4837","A01",4869,2007,1705,444,"Epithelial","Epithelial","Epithelial"
"4838","A01",4870,515,1153,781,"Neutrophil","Neutrophil","Neutrophil"
"4839","A01",4871,1149,696,1543,"Epithelial","Epithelial","Epithelial"
"4840","A01",4872,797,1026,304,"Neutrophil","Neutrophil","Neutrophil"
"4841","A01",4873,979,1741,474,"Unresolvable","Unresolvable","M1"
"4842","A01",4874,398,1640,364,"B","B","B"
"4843","A01",4875,1808,1212,711,"B","B","Epithelial"
"4844","A01",4876,1369,449,575,"B","B","Epithelial"
"4845","A01",4877,1629,1934,400,"Neutrophil","Neutrophil","Neutrophil"
"4846","A01",4878,1719,963,480,"T","CD8","CD8"
"4847","A01",4879,327,896,439,"Epithelial","Epithelial","Neutrophil"
"4848","A01",4880,606,1038,323,"Neutrophil","Neutrophil","Neutrophil"
"4849","A01",4881,645,97,675,"B","B","Epithelial"
"4850","A01",4882,875,1594,559,"B","B","B"
"4851","A01",4883,672,410,524,"B","B","Endothelial"
"4852","A01",4884,621,31,734,"B","B","B"
"4853","A01",4885,1574,2008,303,"Neutrophil","Neutrophil","Neutrophil"
"4854","A01",4886,1389,1734,727,"M2","M2","M2"
"4855","A01",4887,165,1246,674,"B","Lymphatic","Lymphatic"
"4856","A01",4888,1690,1978,663,"Neutrophil","Neutrophil","Neutrophil"
"4857","A01",4889,634,2001,459,"B","B","B"
"4858","A01",4890,1690,1360,1159,"B","B","Neutrophil"
"4859","A01",4891,272,611,386,"T","CD4","Treg"
"4860","A01",4892,1964,747,682,"T","CD4","CD8"
"4861","A01",4893,1352,571,695,"B","B","B"
"4862","A01",4894,1380,54,524,"B","B","B"
"4863","A01",4895,1110,1725,689,"B","B","B"
"4864","A01",4896,241,1475,767,"B","B","B"
"4865","A01",4897,851,1883,661,"B","Lymphatic","Lymphatic"
"4866","A01",4898,1439,420,459,"B","B","B"
"4867","A01",4899,57,708,277,"B","B","Epithelial"
"4868","A01",4900,601,1954,750,"B","B","B"
"4869","A01",4901,1354,231,627,"B","B","Epithelial"
"4870","A01",4902,222,1547,551,"B","B","B"
"4871","A01",4903,105,1794,299,"B","B","CD4"
"4872","A01",4904,1574,1139,560,"B","B","B"
"4873","A01",4905,1431,1322,658,"B","B","Epithelial"
"4874","A01",4906,608,1367,353,"B","Endothelial","Endothelial"
"4875","A01",4907,140,703,707,"B","B","Endothelial"
"4876","A01",4908,1857,769,390,"T","CD4","Treg"
"4877","A01",4909,182,710,395,"T","CD4","CD8"
"4878","A01",4910,440,1003,242,"Neutrophil","Neutrophil","Neutrophil"
"4879","A01",4911,251,648,237,"B","B","CD4"
"4880","A01",4912,142,421,511,"T","CD4","CD4"
"4881","A01",4913,1929,1781,661,"B","B","Epithelial"
"4882","A01",4914,878,42,675,"B","B","Epithelial"
"4883","A01",4915,2016,2022,731,"B","B","Epithelial"
"4884","A01",4916,164,527,605,"B","B","Endothelial"
"4885","A01",4917,536,450,505,"B","B","Epithelial"
"4886","A01",4918,1244,141,419,"B","B","B"
"4887","A01",4919,1044,1840,536,"Unresolvable","Unresolvable","M1"
"4888","A01",4920,77,1092,452,"T","CD4","CD4"
"4889","A01",4921,649,1662,534,"B","Lymphatic","Lymphatic"
"4890","A01",4922,1263,1228,562,"B","Lymphatic","Lymphatic"
"4891","A01",4923,1454,556,437,"B","B","B"
"4892","A01",4924,899,256,606,"Epithelial","Epithelial","Epithelial"
"4893","A01",4925,232,2018,511,"B","B","CD4"
"4894","A01",4926,803,1171,172,"Neutrophil","Neutrophil","Neutrophil"
"4895","A01",4927,1047,1254,503,"B","B","Endothelial"
"4896","A01",4928,602,325,436,"Epithelial","Epithelial","Epithelial"
"4897","A01",4929,31,1430,509,"B","B","B"
"4898","A01",4930,89,1018,461,"B","B","B"
"4899","A01",4931,553,1496,496,"Unresolvable","Unresolvable","M1"
"4900","A01",4932,870,518,284,"B","B","Endothelial"
"4901","A01",4933,1963,1543,610,"B","B","B"
"4902","A01",4934,1431,158,325,"B","B","B"
"4903","A01",4935,1725,712,514,"B","B","Lymphatic"
"4904","A01",4936,390,671,700,"B","B","Endothelial"
"4905","A01",4937,532,757,1649,"B","B","Endothelial"
"4906","A01",4938,1681,667,916,"B","B","B"
"4907","A01",4939,1755,668,544,"B","B","B"
"4908","A01",4940,1620,685,550,"Epithelial","Epithelial","Epithelial"
"4909","A01",4941,1846,1099,570,"B","B","Epithelial"
"4910","A01",4942,1426,907,566,"B","B","B"
"4911","A01",4943,22,813,477,"T","CD4","Treg"
"4912","A01",4944,1342,759,793,"B","B","B"
"4913","A01",4945,200,1065,740,"B","B","M1"
"4914","A01",4946,1372,1954,905,"Neutrophil","Neutrophil","Neutrophil"
"4915","A01",4947,923,387,988,"Epithelial","Epithelial","Epithelial"
"4916","A01",4948,370,1991,280,"B","B","B"
"4917","A01",4949,57,1920,449,"B","B","B"
"4918","A01",4950,628,70,372,"B","B","Endothelial"
"4919","A01",4951,369,967,471,"Neutrophil","Neutrophil","Neutrophil"
"4920","A01",4952,770,357,828,"B","B","B"
"4921","A01",4953,163,130,428,"B","B","Endothelial"
"4922","A01",4954,960,549,626,"B","B","Endothelial"
"4923","A01",4955,616,1973,454,"B","B","B"
"4924","A01",4956,85,291,719,"B","B","Epithelial"
"4925","A01",4957,1303,1527,531,"B","B","M1"
"4926","A01",4958,458,1219,657,"B","Lymphatic","Lymphatic"
"4927","A01",4959,355,2023,285,"B","B","B"
"4928","A01",4960,1778,359,396,"B","B","Epithelial"
"4929","A01",4961,775,1268,1028,"B","B","B"
"4930","A01",4962,1861,1251,647,"T","CD4","Treg"
"4931","A01",4963,1997,216,750,"B","B","B"
"4932","A01",4964,339,622,539,"B","B","B"
"4933","A01",4965,1110,1478,518,"Neutrophil","Neutrophil","Neutrophil"
"4934","A01",4966,855,776,545,"B","B","Epithelial"
"4935","A01",4967,1142,105,602,"B","B","B"
"4936","A01",4968,15,1082,283,"Neutrophil","Neutrophil","Neutrophil"
